layer,neuron,change_score
30,4861,0.44956493377685547
31,3819,0.44952747225761414
29,9120,0.4494805932044983
31,12679,0.4494597017765045
31,2224,0.4492488205432892
31,3037,0.4492344260215759
31,2343,0.4491884112358093
31,9088,0.449052095413208
31,9708,0.4486529529094696
28,6962,0.4485619366168976
31,6812,0.44852447509765625
30,5547,0.4483506381511688
31,5295,0.4482732117176056
29,6008,0.4482644200325012
31,7769,0.4482634961605072
29,1123,0.44814881682395935
31,6767,0.44802266359329224
31,7116,0.4478188753128052
30,8272,0.44780758023262024
31,10703,0.44769659638404846
31,12445,0.4476364254951477
31,2547,0.4476217031478882
30,76,0.44761472940444946
31,4793,0.4474368989467621
31,204,0.4473915100097656
29,6086,0.4473733603954315
30,14069,0.4473554193973541
31,6529,0.4473074674606323
31,4053,0.4471457600593567
31,1071,0.4470286965370178
31,1623,0.4469635486602783
30,1797,0.44666334986686707
31,12501,0.44660964608192444
31,1981,0.44655850529670715
31,1677,0.4464890956878662
29,3808,0.4464305639266968
29,11397,0.44637981057167053
31,1078,0.4463278651237488
31,6058,0.44631320238113403
31,4770,0.4459996819496155
30,1326,0.44594529271125793
30,2677,0.4458368718624115
30,5253,0.44577449560165405
29,6908,0.44557902216911316
31,9511,0.44556576013565063
31,5717,0.44543763995170593
28,166,0.4453795850276947
29,14025,0.4453617036342621
31,8321,0.44536006450653076
31,7370,0.4453192949295044
31,4526,0.4450756311416626
31,1609,0.444961279630661
31,5066,0.44479870796203613
30,14265,0.4447820484638214
31,163,0.44475528597831726
31,9466,0.44469356536865234
31,13876,0.4443863332271576
31,4688,0.44400283694267273
31,12146,0.44391778111457825
31,12836,0.443734735250473
31,181,0.44371339678764343
30,6015,0.4436824917793274
31,7859,0.44351449608802795
31,9143,0.4434373378753662
31,1766,0.44333532452583313
31,13739,0.4432225823402405
30,6256,0.4431670606136322
31,9712,0.44312578439712524
31,3138,0.4431144893169403
31,8625,0.4430752396583557
29,7407,0.44293731451034546
30,3416,0.44293704628944397
31,8013,0.44280070066452026
31,8232,0.4427449703216553
29,13704,0.4426147937774658
31,7907,0.4425763189792633
29,2572,0.4425683319568634
31,8794,0.44228658080101013
30,5590,0.4420618414878845
31,733,0.4420459270477295
27,13451,0.4419240951538086
31,11553,0.441893070936203
31,11401,0.4416905343532562
31,5847,0.4414973258972168
30,542,0.44139233231544495
31,6768,0.44136595726013184
29,10297,0.4413290321826935
31,13189,0.4412477910518646
30,4244,0.44114604592323303
31,13342,0.4411374628543854
28,7031,0.4410347044467926
31,13621,0.44101032614707947
30,12196,0.44099631905555725
31,12710,0.44099268317222595
31,6854,0.44097161293029785
29,9869,0.4408717453479767
29,4705,0.44067737460136414
31,13203,0.44059622287750244
31,10217,0.4404889643192291
30,5149,0.44042760133743286
31,8835,0.4402613043785095
31,5811,0.44001638889312744
29,578,0.43999889492988586
31,14060,0.4399494528770447
31,6216,0.4397614002227783
29,13948,0.4396823048591614
30,9698,0.439679890871048
31,11676,0.43958398699760437
31,3345,0.43953564763069153
31,4020,0.4394156336784363
31,14200,0.4393860399723053
31,5358,0.43937948346138
30,12516,0.43897804617881775
31,2120,0.4387962520122528
31,7199,0.4385053217411041
30,5906,0.4384753704071045
31,10656,0.4383518695831299
31,13599,0.4383508861064911
28,3779,0.43834272027015686
31,12074,0.4383205473423004
30,3630,0.43826407194137573
31,368,0.4382149279117584
30,3425,0.43809425830841064
31,2566,0.437940388917923
30,8958,0.43789181113243103
29,636,0.43780767917633057
31,11577,0.4377092719078064
31,10650,0.4373123347759247
31,2196,0.4371207058429718
31,5045,0.4370160400867462
31,718,0.43680092692375183
30,5832,0.43670251965522766
31,11837,0.43657445907592773
31,3406,0.43651923537254333
31,542,0.43640992045402527
31,6981,0.43628990650177
31,11928,0.436281681060791
31,13627,0.4362243711948395
31,1969,0.4361910820007324
31,12863,0.43618056178092957
29,4650,0.4361693263053894
31,296,0.43608880043029785
31,14303,0.43591389060020447
25,8021,0.4358927607536316
31,8336,0.4357547461986542
29,4573,0.4357184171676636
31,7669,0.4356054961681366
31,10193,0.43559008836746216
31,11133,0.43537047505378723
31,14214,0.4353438913822174
31,3796,0.4352685809135437
30,8978,0.4351864755153656
30,5114,0.435116708278656
30,4433,0.43483713269233704
30,11624,0.434817910194397
31,9420,0.43479588627815247
31,13745,0.43471086025238037
30,8431,0.434601753950119
28,12928,0.434528112411499
31,2181,0.434431791305542
31,8240,0.4343450963497162
31,7176,0.4342624247074127
30,11449,0.43408191204071045
28,11063,0.43407320976257324
31,703,0.4340234696865082
29,8710,0.4339487552642822
29,11344,0.43385034799575806
30,449,0.43342554569244385
30,11436,0.43341830372810364
31,5088,0.43340012431144714
30,3086,0.4332852363586426
30,303,0.4332748353481293
31,1596,0.43315747380256653
31,6610,0.43313589692115784
31,14242,0.4329772889614105
31,2136,0.4328800141811371
31,8882,0.4327740967273712
30,9788,0.4326777756214142
30,6369,0.43245768547058105
29,13,0.4324546158313751
28,9680,0.4323221743106842
30,11335,0.4322601556777954
31,6700,0.43215441703796387
30,12135,0.43199577927589417
29,9167,0.4319245219230652
31,13847,0.43191999197006226
27,8738,0.4318561851978302
31,2280,0.4318297803401947
30,5207,0.4317811131477356
31,683,0.4316703677177429
31,8333,0.4316578507423401
31,13501,0.43161541223526
29,512,0.4313720166683197
30,8892,0.43127647042274475
30,6735,0.431231290102005
30,2176,0.4310988485813141
30,7222,0.4310954511165619
31,4652,0.4310564398765564
30,9523,0.43102017045021057
30,2908,0.430941104888916
30,4360,0.43091854453086853
30,12795,0.4308730363845825
31,4088,0.430629163980484
30,10428,0.43051645159721375
30,13161,0.4304007887840271
31,13667,0.4302729368209839
28,4187,0.43021678924560547
31,387,0.4301236867904663
30,13768,0.4299956262111664
29,7091,0.42991581559181213
26,5916,0.4297817647457123
30,9448,0.4297480583190918
31,194,0.4296905994415283
30,13347,0.42968156933784485
31,3310,0.4296811521053314
31,10797,0.4296022951602936
30,985,0.4295726418495178
31,9082,0.42952761054039
31,11345,0.4292968213558197
31,4095,0.42919838428497314
31,6704,0.42918461561203003
31,13172,0.4291100800037384
29,11374,0.42905861139297485
29,2311,0.42878785729408264
31,1570,0.42849600315093994
31,14021,0.42841944098472595
31,8000,0.4284093379974365
30,3314,0.4283764362335205
31,728,0.4280362129211426
30,12586,0.4278746545314789
31,5685,0.4277569651603699
29,1134,0.427714467048645
31,6001,0.4274987578392029
31,11168,0.42737430334091187
30,9478,0.42727819085121155
31,7327,0.42694225907325745
31,7506,0.42691704630851746
31,2560,0.4266398251056671
30,4753,0.42663809657096863
31,8377,0.42629408836364746
30,4834,0.4262247681617737
31,8125,0.426140695810318
31,9410,0.42594823241233826
30,10818,0.42586275935173035
31,6729,0.42582547664642334
31,9768,0.4257752299308777
29,10030,0.4256899654865265
30,328,0.42550191283226013
30,5852,0.4254191517829895
31,11274,0.42524993419647217
31,9904,0.4252053201198578
29,7352,0.42501959204673767
30,9591,0.4248713552951813
31,14012,0.42483192682266235
30,9388,0.4247635304927826
30,733,0.424650639295578
25,11622,0.4245656132698059
30,7378,0.4245266914367676
30,1628,0.4244627356529236
28,3524,0.42422738671302795
31,8980,0.4241541624069214
31,867,0.4240974187850952
31,12046,0.4239928722381592
31,3484,0.42398154735565186
28,1648,0.4239499568939209
31,10461,0.42389243841171265
31,9526,0.4235677123069763
30,11769,0.4235210418701172
31,1798,0.4233521819114685
31,7018,0.42326778173446655
31,3351,0.42322292923927307
31,12073,0.42317628860473633
30,12392,0.42316797375679016
31,14010,0.42302513122558594
29,9935,0.4228474795818329
31,4783,0.4228082001209259
20,2873,0.4227547347545624
30,12568,0.4227102994918823
31,6616,0.4226715564727783
30,2744,0.4225348234176636
30,9524,0.42252394556999207
31,10668,0.42251792550086975
31,12326,0.42248448729515076
31,1979,0.4224044978618622
31,8024,0.4221295118331909
31,10241,0.4220641851425171
31,8028,0.4220311641693115
29,5234,0.42192476987838745
31,5393,0.42177996039390564
30,4949,0.42174801230430603
29,11642,0.42169129848480225
30,9387,0.42168936133384705
30,3015,0.421439528465271
31,11601,0.4212189316749573
31,8895,0.42118608951568604
31,11540,0.4210689663887024
30,8735,0.42083898186683655
31,8949,0.42079299688339233
30,1812,0.42061740159988403
31,7525,0.4205818474292755
31,5046,0.4205307364463806
31,9428,0.420504629611969
29,5913,0.42047956585884094
30,5490,0.4203963875770569
31,11015,0.4203474819660187
31,5175,0.42030322551727295
31,4778,0.420299768447876
31,2645,0.41997912526130676
31,10945,0.4198513627052307
31,3701,0.41977834701538086
28,2066,0.4197065532207489
29,3202,0.4196822941303253
30,3351,0.4196738600730896
31,5071,0.41964834928512573
30,2273,0.41956862807273865
31,970,0.4195232689380646
31,10521,0.4192892909049988
30,7755,0.4192725121974945
31,6932,0.4192034602165222
30,5944,0.41915401816368103
31,9241,0.4190908670425415
29,254,0.41908901929855347
31,7017,0.41905030608177185
31,12568,0.4189252257347107
30,8911,0.4188082218170166
31,5646,0.41868898272514343
30,5812,0.4186597466468811
27,3778,0.41864821314811707
31,13401,0.41851699352264404
30,9373,0.4182959198951721
31,3914,0.41821685433387756
31,12238,0.4182013273239136
29,1141,0.41803374886512756
31,11396,0.4180208146572113
30,9544,0.41800183057785034
31,3018,0.4178164005279541
31,12473,0.41781532764434814
31,1868,0.41775062680244446
31,2663,0.4177442491054535
31,6228,0.4175940155982971
30,2509,0.4173373281955719
31,2439,0.4172828495502472
29,4206,0.41719967126846313
30,3937,0.41712871193885803
30,12379,0.4171101152896881
31,3950,0.4170968532562256
31,7703,0.41698357462882996
30,224,0.4167546033859253
31,1741,0.41671258211135864
31,9059,0.416708379983902
31,2137,0.41650158166885376
31,10062,0.41632646322250366
30,6999,0.41614237427711487
30,12034,0.4161393940448761
31,11405,0.4160958528518677
31,11420,0.41591235995292664
31,30,0.41590896248817444
30,13392,0.41585347056388855
31,1016,0.41584545373916626
30,4398,0.4157854914665222
31,11995,0.41572514176368713
14,3060,0.41558265686035156
29,5181,0.4153890907764435
31,806,0.41530996561050415
29,9936,0.4153098464012146
31,422,0.41519224643707275
31,631,0.4151800870895386
31,13156,0.41514840722084045
30,7014,0.41512003540992737
29,10946,0.41493913531303406
27,2226,0.41481107473373413
31,2180,0.4147886037826538
31,12007,0.4147071838378906
31,1447,0.4146821200847626
31,9156,0.41468149423599243
31,1424,0.4146789610385895
19,5247,0.41460832953453064
30,343,0.41451287269592285
29,10665,0.4144740104675293
30,9693,0.41444870829582214
31,8309,0.4144307076931
6,2933,0.4144159257411957
31,4998,0.41437605023384094
30,420,0.41435307264328003
29,5074,0.4143497049808502
31,6127,0.41427960991859436
31,11514,0.4142284393310547
30,5531,0.4140986204147339
29,13323,0.41405367851257324
31,10218,0.4140487611293793
31,7130,0.41403037309646606
31,5834,0.41400837898254395
31,7553,0.4138551652431488
31,5514,0.41370832920074463
31,3761,0.41352519392967224
31,3688,0.4134763479232788
28,4293,0.41344165802001953
31,4416,0.41329431533813477
31,492,0.41320469975471497
31,12032,0.4130721092224121
28,7013,0.41304269433021545
31,755,0.41292327642440796
31,837,0.4127078652381897
31,2173,0.41264626383781433
30,12161,0.41251707077026367
30,7003,0.4122777581214905
31,4011,0.41225963830947876
30,9045,0.4122430682182312
31,9463,0.41220760345458984
31,11811,0.41189664602279663
30,1561,0.41180387139320374
31,518,0.4117472767829895
30,2297,0.4117164611816406
29,5,0.41167598962783813
30,10291,0.4115053415298462
31,11363,0.41144517064094543
29,7723,0.4114261865615845
30,11552,0.4112494885921478
31,1488,0.41111546754837036
30,3183,0.4110204577445984
27,12149,0.41100171208381653
31,5201,0.4109993577003479
31,11882,0.41091910004615784
31,6061,0.4109022617340088
26,12831,0.4107218384742737
30,3006,0.41065290570259094
31,9867,0.41061094403266907
31,9505,0.4105476140975952
30,7301,0.41051942110061646
31,3510,0.41018134355545044
31,146,0.4100693166255951
30,13901,0.40999677777290344
30,810,0.4099617600440979
30,4637,0.4098619818687439
30,7024,0.4098387360572815
30,3436,0.40963682532310486
31,10310,0.40962815284729004
30,1425,0.40959179401397705
27,1219,0.40954774618148804
31,8914,0.40950167179107666
30,11948,0.4093678891658783
31,1174,0.40912964940071106
29,12896,0.409105122089386
31,10001,0.4090133309364319
31,946,0.4089867174625397
30,5790,0.4089842736721039
31,7838,0.4088728129863739
31,12341,0.4087236523628235
31,2522,0.4086141288280487
30,6142,0.4085710346698761
31,4167,0.4084486961364746
31,10758,0.40844523906707764
29,10191,0.40837177634239197
31,1664,0.40811222791671753
30,8210,0.40808573365211487
31,1178,0.40807950496673584
31,5407,0.40807104110717773
29,13413,0.4077482521533966
31,1323,0.407726913690567
29,8121,0.40771353244781494
31,5125,0.40760600566864014
31,5703,0.4075203239917755
31,2852,0.40751543641090393
31,13111,0.407388299703598
30,6460,0.40733635425567627
31,8180,0.40732473134994507
29,4978,0.4073154032230377
31,4481,0.4071749150753021
30,4957,0.40712153911590576
31,2404,0.40710094571113586
30,1270,0.4070562422275543
31,8956,0.40700337290763855
30,11179,0.40681228041648865
30,628,0.4068017899990082
30,12422,0.40654250979423523
30,1551,0.4064944386482239
31,6380,0.4064843952655792
30,4994,0.4064612090587616
31,638,0.40634599328041077
29,1516,0.40634191036224365
30,11307,0.40619486570358276
30,11089,0.4061785936355591
31,1128,0.4060666263103485
29,7864,0.40606358647346497
31,11640,0.4058908224105835
31,736,0.40573516488075256
31,11680,0.40568673610687256
30,2309,0.4053821861743927
31,5291,0.40534156560897827
31,4896,0.40529507398605347
30,317,0.40518975257873535
31,9714,0.4051804542541504
31,2375,0.40514397621154785
31,7878,0.4049745500087738
31,9732,0.4049656093120575
28,13684,0.4049505591392517
30,6863,0.40488001704216003
30,10790,0.40483418107032776
31,5267,0.40481075644493103
31,10244,0.40471819043159485
31,8534,0.40463730692863464
29,1016,0.4046061336994171
31,10688,0.40458568930625916
31,13595,0.40456435084342957
31,7615,0.4045122563838959
30,13800,0.4044627845287323
30,3856,0.4044565260410309
30,4770,0.4044337272644043
31,9276,0.4044206738471985
31,13012,0.4043925404548645
31,13059,0.4043375551700592
30,10879,0.4043351113796234
30,9812,0.4042700231075287
31,6277,0.40416210889816284
31,11986,0.40411028265953064
31,13604,0.4039895832538605
31,2306,0.40389883518218994
30,10963,0.403717964887619
31,12064,0.4036547839641571
31,3354,0.40337446331977844
30,11910,0.40325361490249634
31,4767,0.40316078066825867
30,6888,0.4030899703502655
30,12966,0.40304750204086304
30,11663,0.4029466509819031
29,987,0.4028628170490265
31,5572,0.40277570486068726
31,9155,0.4027470350265503
29,1932,0.40269145369529724
31,12773,0.4026557505130768
30,1112,0.40263819694519043
30,8710,0.4023386240005493
31,13782,0.4021895229816437
31,7512,0.40214642882347107
31,5513,0.40207430720329285
31,7101,0.40201836824417114
31,11174,0.4020015597343445
29,5808,0.40200018882751465
15,1816,0.4019872546195984
30,11976,0.40188068151474
31,1130,0.4017806053161621
27,3653,0.40176013112068176
31,10052,0.40165138244628906
31,12961,0.40160536766052246
29,5785,0.40122050046920776
31,12677,0.4011271297931671
31,2362,0.40109705924987793
30,6023,0.40107667446136475
31,13409,0.40097638964653015
31,6986,0.40095973014831543
31,1044,0.40091848373413086
29,5323,0.4007381498813629
31,11417,0.40062639117240906
31,6303,0.40062040090560913
31,13854,0.40055033564567566
29,12622,0.40049487352371216
27,11804,0.4003831446170807
30,12153,0.4003799259662628
30,11398,0.4002752900123596
28,8337,0.4001719355583191
31,4829,0.40005582571029663
29,7036,0.3999882638454437
31,4751,0.3999038636684418
31,1822,0.39979907870292664
31,12721,0.3997616767883301
31,955,0.3996407091617584
31,3159,0.3993213474750519
29,11835,0.39916902780532837
31,12411,0.3990778625011444
31,2692,0.3990529179573059
11,2764,0.3989255130290985
24,10290,0.39888039231300354
31,13017,0.39883357286453247
31,3631,0.3988291323184967
31,10173,0.3987765610218048
31,1978,0.39868736267089844
31,8386,0.3986167907714844
31,11208,0.39838695526123047
31,6761,0.39827725291252136
30,694,0.398260235786438
29,8374,0.3981638550758362
30,5106,0.3980671763420105
31,9555,0.3980114758014679
31,10567,0.3978717625141144
30,2798,0.39776065945625305
30,625,0.39775606989860535
31,10198,0.39774852991104126
31,7405,0.3977311849594116
31,4312,0.39771732687950134
30,8152,0.3975827991962433
30,2433,0.397484689950943
31,4934,0.3973475396633148
29,12400,0.39731863141059875
31,3916,0.39722391963005066
31,377,0.39709678292274475
31,5199,0.3969101905822754
29,9228,0.39660704135894775
31,6762,0.3961813449859619
31,11413,0.39599961042404175
31,1756,0.3959762752056122
31,7253,0.3959274888038635
30,11405,0.39587315917015076
31,4266,0.3958283066749573
31,3919,0.39564502239227295
31,3700,0.395397424697876
30,6181,0.39535027742385864
31,4915,0.39531973004341125
26,7034,0.39515000581741333
31,4797,0.39505019783973694
30,2537,0.39503011107444763
29,6859,0.39501386880874634
31,10160,0.394851416349411
29,5062,0.3947095274925232
31,248,0.39457929134368896
29,9654,0.39454129338264465
31,3527,0.39441877603530884
26,783,0.3943559527397156
30,5870,0.39430707693099976
29,2824,0.3941821753978729
30,8771,0.3940514326095581
30,5563,0.3939880132675171
31,3195,0.3938804268836975
30,1274,0.39377111196517944
30,3378,0.3937068283557892
28,10465,0.3935328423976898
31,3393,0.39334017038345337
30,4936,0.3933005630970001
29,3697,0.39321738481521606
29,3276,0.3930678963661194
31,7972,0.39295682311058044
31,4600,0.39291927218437195
31,11878,0.39286062121391296
29,4818,0.39285507798194885
31,11242,0.39284464716911316
30,4425,0.3927941620349884
31,6631,0.3927750289440155
31,7258,0.392549604177475
30,1864,0.39239317178726196
30,5560,0.39238035678863525
11,11258,0.39231550693511963
31,14295,0.392314612865448
28,6,0.3922349214553833
30,14108,0.392106294631958
30,7775,0.39204907417297363
31,5552,0.3919616639614105
31,10,0.39195260405540466
31,5359,0.39192405343055725
31,4733,0.3917398750782013
29,8914,0.39165905117988586
30,10195,0.39158356189727783
30,9156,0.3914373517036438
31,13202,0.3912728726863861
31,10225,0.39122867584228516
31,2219,0.3912179470062256
29,9711,0.3910471200942993
31,11385,0.3910168409347534
31,11707,0.3910151720046997
30,6584,0.3908827006816864
29,13826,0.39073482155799866
30,6669,0.39065811038017273
31,10133,0.39065518975257874
29,4360,0.39061373472213745
31,13093,0.3905635476112366
30,4238,0.3904898762702942
30,9072,0.39044633507728577
30,12246,0.3904029428958893
31,9661,0.39038828015327454
31,14232,0.3903671205043793
30,7418,0.3903080224990845
31,8888,0.3903004229068756
26,13069,0.3902771472930908
30,66,0.39023616909980774
31,5909,0.3901931047439575
30,5168,0.3899551033973694
31,13601,0.3898068964481354
31,11547,0.3896327018737793
22,2940,0.3895564377307892
27,1569,0.38944289088249207
31,1802,0.38942208886146545
31,1399,0.3894057869911194
30,1978,0.38938236236572266
31,10606,0.38930797576904297
26,6601,0.3892377018928528
30,12662,0.3891659379005432
29,11663,0.389150470495224
31,8954,0.38912615180015564
17,965,0.3889831602573395
31,13702,0.38893699645996094
29,10824,0.38891974091529846
31,5370,0.3887413442134857
29,4200,0.3886243402957916
30,7538,0.38847634196281433
31,11913,0.3882639706134796
30,2073,0.3882540762424469
31,3734,0.38816994428634644
30,5869,0.38805490732192993
17,7527,0.38803336024284363
31,9936,0.3880309760570526
30,6207,0.3878993093967438
31,13641,0.38789117336273193
31,4576,0.3878701329231262
31,7495,0.38778185844421387
31,9154,0.38773080706596375
31,4199,0.3875664174556732
30,8371,0.38736826181411743
31,11054,0.38731804490089417
30,4583,0.38678795099258423
27,8208,0.386771559715271
31,9709,0.3866293728351593
30,5640,0.3857909142971039
30,7021,0.38570451736450195
30,10064,0.38570207357406616
30,179,0.3856638967990875
22,2472,0.38560500741004944
28,6453,0.38555651903152466
30,8817,0.38553765416145325
31,12123,0.3854014575481415
31,6088,0.38538774847984314
30,4969,0.3853147029876709
29,2836,0.38525065779685974
31,6817,0.3851340413093567
30,7249,0.38508495688438416
31,888,0.3850352466106415
31,6520,0.384809285402298
31,6770,0.384749174118042
31,4999,0.3846462666988373
30,10027,0.38448041677474976
31,11959,0.3843681514263153
31,9274,0.3843343257904053
29,3468,0.3843260407447815
31,6532,0.3842405080795288
31,3404,0.3842322826385498
31,3371,0.3841417133808136
30,2001,0.3839203417301178
28,14268,0.38369837403297424
19,11138,0.3836582899093628
31,4686,0.3836173415184021
31,1884,0.383576363325119
31,6806,0.3835670053958893
31,4559,0.38354596495628357
29,12980,0.38352012634277344
31,196,0.38346266746520996
31,11033,0.38344645500183105
26,13542,0.3833949863910675
31,8624,0.3833785355091095
29,8827,0.3833519518375397
30,842,0.38329464197158813
30,434,0.38324543833732605
31,588,0.3830663561820984
31,545,0.3829764425754547
26,12735,0.3829506039619446
25,7944,0.38293495774269104
31,13740,0.3828542232513428
31,599,0.38266414403915405
31,9713,0.38240566849708557
31,6636,0.3823176622390747
31,6487,0.3823079466819763
30,13252,0.38222068548202515
31,9436,0.382207989692688
31,11558,0.38218656182289124
31,395,0.38207322359085083
31,12101,0.3820471167564392
31,651,0.3817813992500305
31,13496,0.38177600502967834
23,7708,0.38176921010017395
31,4256,0.38175109028816223
31,11616,0.3816879391670227
31,7808,0.38168594241142273
30,4944,0.3815385699272156
31,2231,0.3814850151538849
31,685,0.3814067542552948
31,11227,0.3812652826309204
29,6857,0.38125279545783997
31,3501,0.3810976445674896
31,6960,0.38103875517845154
31,2879,0.38103553652763367
27,5424,0.38102373480796814
31,2567,0.3810155689716339
31,4236,0.3810081481933594
31,12834,0.38094282150268555
31,12624,0.38084328174591064
31,7560,0.3808189630508423
31,5068,0.38081657886505127
31,10126,0.3807523548603058
30,4594,0.38069581985473633
30,740,0.3806282579898834
31,3816,0.38047516345977783
31,1576,0.3804526627063751
31,9075,0.38036617636680603
30,9634,0.38035792112350464
31,11692,0.38033100962638855
31,4435,0.37987881898880005
30,1466,0.37986451387405396
31,2483,0.3796517550945282
31,13428,0.37960293889045715
31,2025,0.379545658826828
31,7853,0.3793572187423706
31,3982,0.37927350401878357
29,1967,0.37926986813545227
31,7908,0.379184752702713
30,3297,0.37908419966697693
27,190,0.37904489040374756
31,3106,0.3788776099681854
31,12673,0.378798246383667
31,4061,0.37879762053489685
31,2035,0.37868955731391907
30,4341,0.3786867558956146
30,3705,0.3785442113876343
31,5665,0.3784809410572052
28,8884,0.37846308946609497
30,4543,0.3783421814441681
30,7435,0.37824830412864685
31,11780,0.3782150149345398
31,13713,0.3781835734844208
30,8418,0.37815824151039124
29,6911,0.37797367572784424
18,1454,0.3779502213001251
31,11881,0.377913236618042
31,8036,0.3775486946105957
30,4192,0.3775203824043274
30,11938,0.37748730182647705
29,1084,0.3773505687713623
30,10747,0.37729254364967346
31,9796,0.3771805167198181
31,4528,0.37712568044662476
31,11184,0.3770923316478729
29,2606,0.37703871726989746
30,464,0.37682995200157166
31,2218,0.3766641914844513
31,4834,0.37657663226127625
31,2651,0.37655866146087646
8,7082,0.3763120174407959
30,10824,0.3761948347091675
30,6961,0.3760852813720703
30,9105,0.37581491470336914
30,12988,0.37571507692337036
31,5857,0.37551769614219666
30,3884,0.3754088878631592
31,7542,0.3753564953804016
31,10090,0.3752681612968445
31,4959,0.3751617670059204
31,7095,0.37508031725883484
31,1301,0.3748633563518524
26,4419,0.374778687953949
31,6566,0.37474527955055237
31,4517,0.3747258484363556
22,7399,0.3747178912162781
30,3542,0.3746905028820038
30,10327,0.3745498061180115
31,1714,0.3744893968105316
29,2401,0.37443509697914124
31,10168,0.37441983819007874
30,1478,0.37426307797431946
31,6567,0.3741811513900757
31,12807,0.3740539848804474
31,13083,0.3740527331829071
30,1645,0.3738483488559723
30,9596,0.3738270103931427
18,6223,0.3737729489803314
25,9121,0.37372687458992004
29,3187,0.3736844062805176
31,9544,0.37363913655281067
31,8754,0.3735509216785431
31,9512,0.3735244870185852
30,1521,0.3734849691390991
30,12179,0.37345021963119507
29,12092,0.37330713868141174
30,6006,0.3731161653995514
31,13026,0.3729937672615051
30,13304,0.3728325068950653
31,4782,0.372761070728302
31,3343,0.37264758348464966
31,5825,0.372496098279953
31,2639,0.37241989374160767
31,11303,0.3723159730434418
31,8116,0.37229111790657043
31,4112,0.37220919132232666
31,5234,0.3722037374973297
30,6462,0.3722023069858551
29,2971,0.372130811214447
30,10104,0.37205368280410767
31,9109,0.37184587121009827
30,10762,0.3718402087688446
30,4837,0.3716735541820526
30,4004,0.37151238322257996
31,3482,0.3713603913784027
30,9660,0.37133824825286865
29,12574,0.371337354183197
31,430,0.37127363681793213
31,10346,0.37118691205978394
30,6013,0.3711758852005005
30,7798,0.3710872530937195
30,4419,0.3710459768772125
31,13130,0.3709588050842285
31,2695,0.3709561824798584
31,4126,0.37094631791114807
31,7437,0.3709409236907959
31,5244,0.3708611726760864
31,3649,0.3707890510559082
31,11003,0.3707832992076874
28,9278,0.3704494833946228
31,5340,0.37032920122146606
31,12564,0.3703012764453888
28,13293,0.3702995181083679
31,4427,0.37029433250427246
31,1994,0.3699502944946289
31,11909,0.36994174122810364
31,9290,0.3698144853115082
31,4407,0.36980000138282776
29,9403,0.3697882890701294
31,9773,0.3697481155395508
30,9955,0.36969998478889465
31,8711,0.36969873309135437
30,2172,0.3695698380470276
30,5416,0.3695644736289978
28,3569,0.3695485591888428
30,7451,0.3694177269935608
31,9631,0.36934348940849304
30,11472,0.36932846903800964
31,8828,0.36930444836616516
31,7537,0.3692927062511444
30,13424,0.3692859709262848
30,12377,0.3692268133163452
31,3704,0.36918336153030396
29,5182,0.3690897524356842
29,140,0.36905163526535034
31,9455,0.3690447509288788
31,413,0.3688868582248688
31,2937,0.3687525689601898
31,6576,0.3687238097190857
30,6354,0.36868947744369507
31,7758,0.3686567544937134
16,6738,0.3685761094093323
31,8960,0.36855122447013855
31,427,0.36851537227630615
30,7517,0.3684402108192444
30,6658,0.36843663454055786
31,5943,0.36838600039482117
29,329,0.3680683672428131
31,11978,0.36803120374679565
31,2211,0.3680244982242584
29,4181,0.36799749732017517
31,910,0.3678358495235443
31,9324,0.36781978607177734
30,3332,0.3678032457828522
29,12590,0.3676552176475525
31,1141,0.36754900217056274
31,1398,0.36746716499328613
